02000010	organ culture	Organ culture is the aseptic culture of complete living organs of animals and plants outside the body in a suitable culture medium. Animal organs must be small enough to allow the nutrients in the culture medium to penetrate all the cells.	false
02000011	buffalo milk		false
02000012	camel milk		false
02000013	donkey milk		false
02000014	horse milk		false
02000015	reindeer milk		false
02000016	water buffalo milk		false
02000017	yak milk		false
02000018	zebra milk		false
02000019	bodily fluid	A natural bodily fluid or secretion such as blood, semen, saliva, blood plasma, intracellular and interstitial fluids.	false
02000020	blood	Blood is a bodily fluid composed of blood plasma and blood cells suspended within the plasma that circulates around the organism's body. Blood performs may important functions including the supplying of oxygen and nutrients, removal of waste, circulation of white blood cells, detection of antibodes, coagulation, transportation of antibodies and the regulation of pH and body temperature.	false
02000021	amniotic fluid	Amniotic fluid is a bodily fluid consisting of watery liquid surrounding and cushioning a growing fetus within the amnion. It allows the fetus to move freely without the walls of the uterus being too tight against its body. Buoyancy is also provided.	false
02000022	excreta	Excreta are bodily fluids consisting of waste matter, such as sweat or feces, discharged from the body.	false
02000023	bile	Bile is a bodily fluid consisting of a bitter, yellow or green alkaline fluid secreted by hepatocytes from the liver of most vertebrates. In many species, bile is stored in the gallbladder between meals and upon eating is discharged into the duodenum where the bile aids the process of digestion of lipids.	false
02000024	aqueous humour	Aqueous humour is a bodily fluid consisting of a thick watery substance that fills the space between the lens and the cornea.	false
02000025	sweat	Sweat is an excreta consisting primarily of water as well as a smaller amount of sodium chloride that is excreted by the sweat glands in the skin of mammals.	false
02000026	chyme	Chyme is a bodily fluid consisting of a liquid substance found in the stomach before passing through the pyloric valve and entering the duodenum. It results from the mechanical and chemical breakdown of a bolus and consists of partially digested food, water, hydrochloric acid, and various digestive enzymes.	false
02000027	blood plasma	Blood plasma is a bodily fluid that comprises the liquid component of blood, in which the blood cells are suspended. It makes up about 55% of total blood volume.	false
02000028	ear wax	Ear was is a bodily fluid consisting of a yellowish, waxy substance secreted in the ear canal of humans and many other mammals. It plays an important role in the human ear canal, assisting in cleaning and lubrication, and also provides some protection from bacteria, fungi, and insects.	false
02000029	cerebrospinal fluid	Cerebrospinal fluid is a clear bodily fluid that occupies the subarachnoid space and the ventricular system around and inside the brain. CSF is a clear bodily fluid that occupies the subarachnoid space and the ventricular system around and inside the brain.	false
02000030	chyle	Chyle is a bodily fluid consisting of a milky fluid consisting of lymph and emulsified fats; formed in the small intestine during digestion of ingested fats.	false
02000031	breast milk	Breast milk is a bodily fluid produced that is secreted from two milk-secreting glandular organs on a female's chest.	false
02000032	vitreous humor	Vitreous humor is a bodily fluid consisting of a clear gel that fills the space between the lens and the retina of the eyeball of humans and other vertebrates.	false
02000033	pleural effusion	Pleural effusion is a bodily fluid that is produced in exess and accumulates in the pleural cavity, the fluid-filled space that surrounds the lungs. Excessive amounts of such fluid can impair breathing by limiting the expansion of the lungs during inhalation.	false
02000034	tears	Tears is a bodily fluid consisting of a drop of the clear salty liquid secreted by glands (lacrimal glands) in the eyes. Tears wet the membrane covering the eye and help rid the eye of irritating substances.	false
